2.0 1:0.424472080611 2:0.562700001449 3:0.511992205097 4:0.0379408736308 5:0.118244513234 6:0.0224399739086 7:0.0114064919884 8:0.133572188951 9:0.0450201802729 10:0.12317425438 11:0.150555808972 12:0.0503914545419 13:0.0517551723292 14:0.920020382372 15:0.0293570788976 16:0.574846816923 17:0.28440611633 18:0.0861295962551 19:0.685606651147 20:0.59388499729 21:0.0517551723292 22:0.457781695235 23:0.694414952415 24:0.14353111333 25:0.00988326822343 26:0.0232106300125 27:0.135146204955 28:0.124699113407 29:0.112939241805 30:0.133768004313 31:0.0142689649762 32:0.0547546396217 33:0.97367068077 34:0.118085915182 35:0.453206243599 36:0.40720427215 37:0.173050221231 38:0.859277639164 39:0.759520099125 40:0.0547546396217 41:0.519036389378 42:0.743763206723 43:0.0992933232371 44:0.00208559285661 45:0.517045419049 46:0.115531735011 47:0.389878338223 48:0.0527447646693 49:0.0346549263257 50:0.692361482673 51:0.425891446556
2.0 1:0.514668020275 2:0.645159783745 3:0.447587228916 4:0.0357289870777 5:0.0839149942611 6:0.025076427801 7:0.0255142294476 8:0.154134871628 9:0.0925018212063 10:0.216650038174 11:0.327002489845 12:0.0449070797957 13:0.0625149522753 14:0.916360359512 15:0.0340497462939 16:0.545049456362 17:0.262146314285 18:0.0745644010997 19:0.704320810377 20:0.622000705362 21:0.0625149522753 22:0.487663142447 23:0.663101165088 24:0.0908488584318 25:0.00988426688795 26:0.0257132462703 27:0.123001742066 28:0.128137495073 29:0.280404368271 30:0.205084815201 31:0.0124390676233 32:0.0724011014661 33:0.96975081032 34:0.139771873552 35:0.447847613134 36:0.393234955458 37:0.166831128563 38:0.872953052855 39:0.775461965377 40:0.0724011014661 41:0.534957766619 42:0.741834672956 43:0.0908120074399 44:0.00136611397982 45:0.473320213663 46:0.0728047836936 47:0.681931043036 48:0.301281360149 49:0.0286199726775 50:0.692417925681 51:0.429737514008
2.0 1:0.308040383728 2:0.535701919531 3:0.591457813962 4:0.0224637633383 5:0.138221001009 6:0.049133441284 7:0.0126767543682 8:0.0964846951257 9:0.0426849143452 10:0.0762326479418 11:0.10446391942 12:0.160374062883 13:0.0266157312923 14:0.814927348771 15:0.00689583126057 16:0.715259418052 17:0.143663712721 18:0.0247977849638 19:0.48600514294 20:0.404614100936 21:0.0266157312923 22:0.345021573356 23:0.596475549579 24:0.175044319708 25:0.0115451064985 26:0.00654262851473 27:0.133656505733 28:0.0417803258209 29:0.0736085216467 30:0.101374794886 31:0.0195909875071 32:0.0408727608145 33:0.980594147265 34:0.111140002429 35:0.517376828554 36:0.331591794443 37:0.122154828051 38:0.838757807795 39:0.720767411958 40:0.0408727608145 41:0.466119191674 42:0.794512241752 43:0.142016206699 44:0.0049012954388 45:0.516320401087 46:0.127805987815 47:0.679254212121 48:0.224755427861 49:0.0230799846348 50:0.751241514219 51:0.441476630336
2.0 1:0.362400523222 2:0.60329536359 3:0.108331617667 4:0.0153979921661 5:0.128203540746 6:0.0610504692183 7:0.0215446549241 8:0.0343740673978 9:0.0649461701599 10:0.0709977999361 11:0.0448830100648 12:0.136697081301 13:0.0247615129114 14:0.870418381193 15:0.00899572181872 16:0.733346939221 17:0.109330689974 18:0.0155568850993 19:0.510670342338 20:0.419469716737 21:0.0247615129114 22:0.334119310428 23:0.69607445798 24:0.19894707118 25:0.0112648751836 26:0.00706297924299 27:0.00783817863903 28:0.0376901342829 29:0.186784933435 30:0.0435367413 31:0.0216515995414 32:0.0403660052006 33:0.975562604018 34:0.0922710975352 35:0.517354491854 36:0.344779582036 37:0.127158986749 38:0.807904098196 39:0.698837476602 40:0.0403660052006 41:0.463008135825 42:0.762976800441 43:0.104886361966 44:0.00278034128468 45:0.641659638272 46:0.142116282287 47:0.688477044643 48:0.189163472646 49:0.0553845839212 50:0.593417044242 51:0.321048047141
2.0 1:0.306959896918 2:0.619511283826 3:0.544719177621 4:0.020100358109 5:0.121471948802 6:0.0665538740446 7:0.010249614768 8:0.0872781156633 9:0.0358218118006 10:0.100474899835 11:0.0350306324335 12:0.195096393024 13:0.0240326320637 14:0.791880731902 15:0.00556382449508 16:0.739965008981 17:0.106018827176 18:0.0147628293832 19:0.440224245929 20:0.366243544932 21:0.0240326320637 22:0.329773319433 23:0.566299392595 24:0.17712882675 25:0.0152243076153 26:0.0270598383332 27:0.133058984228 28:0.114701209206 29:0.152921290265 30:0.0284387491036 31:0.0318031690305 32:0.0340887307204 33:0.966115029397 34:0.0599759772188 35:0.55766689659 36:0.272778278302 37:0.0815906879109 38:0.751959620293 39:0.644014595959 40:0.0340887307204 41:0.433819768444 42:0.749184252152 43:0.0832886108334 44:0.00257603433854 45:0.666846281198 46:0.143471662149 47:0.685262411251 48:0.116788009834 49:0.0358476766367 50:0.539259591445 51:0.284852334471
7.0 1:0.223416193026 2:0.438863291209 3:0.734285341547 4:0.0462026222683 5:0.212235678759 6:0.0319027507726 7:0.018321087782 8:0.139092246774 9:0.0709393572931 10:0.167390896445 11:0.051470255788 12:0.0172536730402 13:0.162470129509 14:0.942593116778 15:0.123775743707 16:0.357013237697 17:0.288095279953 18:0.0991227458422 19:0.843426208875 20:0.787768560918 21:0.162470129509 22:0.668642049327 23:0.640508066835 24:0.289623747374 25:0.0132575437756 26:0.0430359327419 27:0.100729613061 28:0.231004822798 29:0.0528120928613 30:0.0407990903777 31:0.0445611028103 32:0.200505402461 33:0.970251463693 34:0.392336103001 35:0.399837180912 36:0.339079728493 37:0.180464204076 38:0.838662078064 39:0.772796396733 40:0.200505402461 41:0.708089479946 42:0.664258934285 43:0.083917911545 44:0.00389668022799 45:0.26036391466 46:0.0727320240005 47:0.587425564773 48:0.225593554693 49:0.0022785088949 50:0.908746965222 51:0.667475896563
7.0 1:0.226669147739 2:0.243667191146 3:0.658431194288 4:0.0262165251642 5:0.375409550972 6:0.0126923323565 7:0.0012463193971 8:0.0274762684116 9:0.00547666076912 10:0.00670153954862 11:0.00720669102929 12:0.0173896067698 13:0.236663251599 14:0.968541022466 15:0.297717242065 16:0.324798910698 17:0.343593256187 18:0.156900148411 19:0.912313144935 20:0.846614978337 21:0.236663251599 22:0.738808625763 23:0.704175022742 24:0.246480663935 25:0.00400285920676 26:0.0110201921823 27:0.0551596678457 28:0.0667307812983 29:0.0195992819384 30:0.0121051086362 31:0.0126391418896 32:0.242437568926 33:0.975996009593 34:0.561894650657 35:0.309121942928 36:0.592571559514 37:0.420229379081 38:0.946352691502 39:0.885331541468 40:0.242437568926 41:0.774371444639 42:0.683064905636 43:0.117302277539 44:0.00563337661287 45:0.300003123731 46:0.252503497077 47:0.741465581831 48:0.156995645864 49:0.013985365141 50:0.939295158272 51:0.702562214696
2.0 1:0.23357241519 2:0.548553547645 3:0.374726087852 4:0.0432483812817 5:0.107383256235 6:0.0429004712268 7:0.0085883754067 8:0.0671790582333 9:0.0315425647672 10:0.148658903632 11:0.0821557481258 12:0.111395111089 13:0.0280694058054 14:0.886192965062 15:0.0115140782012 16:0.708373385015 17:0.174549098467 18:0.0350910227658 19:0.551336092292 20:0.456627393859 21:0.0280694058054 22:0.354875369685 23:0.704992498102 24:0.17739123248 25:0.0184889025676 26:0.0127650309373 27:0.0132850274594 28:0.0635226811789 29:0.0990420541504 30:0.0587774095624 31:0.0472954511157 32:0.0246044847985 33:0.967458457001 34:0.0447548011822 35:0.645343781477 36:0.223507928443 37:0.0566229390397 38:0.721394132324 39:0.596061011006 40:0.0246044847985 41:0.384408548975 42:0.817756275835 43:0.13589559563 44:0.0064170897732 45:0.484234842095 46:0.109870723447 47:0.844423792769 48:0.122837712153 49:0.0318031965759 50:0.793447662641 51:0.533208958018
2.0 1:0.272247534587 2:0.525620316524 3:0.622770533474 4:0.047704498276 5:0.0806232826684 6:0.0306127212838 7:0.0141719523553 8:0.140946368877 9:0.0542857615772 10:0.00711685321231 11:0.0793297986244 12:0.0815625247949 13:0.0537518971338 14:0.931003563076 15:0.034817033131 16:0.602856613162 17:0.233525815355 18:0.0617394836558 19:0.633099037982 20:0.548032010827 21:0.0537518971338 22:0.459246267355 23:0.667513957376 24:0.165383105479 25:0.016717199091 26:0.0127916386447 27:0.116854509484 28:0.070063573251 29:0.0484124399119 30:0.0332617267141 31:0.0517771264419 32:0.029691548886 33:0.963725602121 34:0.0493638911507 35:0.609782069671 36:0.270076017973 37:0.0788166664781 38:0.716046918466 39:0.605491041092 40:0.029691548886 41:0.416932067698 42:0.760847926972 43:0.1135072671 44:0.00437529301901 45:0.409207197076 46:0.0926692047161 47:0.719398266052 48:0.152073955155 49:0.023080097787 50:0.827333570446 51:0.555501798242
2.0 1:0.403938560506 2:0.579572997409 3:0.55387085004 4:0.025855020014 5:0.094046120135 6:0.0361133155791 7:0.00443463485461 8:0.178744140117 9:0.0160042022833 10:0.0712865262077 11:0.0972567380124 12:0.0911992762086 13:0.0434426609192 14:0.874958091244 15:0.0163193712068 16:0.621827478388 17:0.203814660098 18:0.0466153528042 19:0.587372402557 20:0.508220623529 21:0.0434426609192 22:0.427581979499 23:0.604315798028 24:0.131165673749 25:0.00985506351658 26:0.0190535191694 27:0.131492791309 28:0.100987568344 29:0.0790317961274 30:0.115384104692 31:0.0199987814407 32:0.045442695119 33:0.972417935803 34:0.0944671126327 35:0.494294729241 36:0.410995634766 37:0.172102773597 38:0.826534377241 39:0.722319211444 40:0.045442695119 41:0.485692223349 42:0.751104635484 43:0.175691403723 44:0.00455496933661 45:0.533238059538 46:0.11400408889 47:0.694321431059 48:0.154073066556 49:0.0609990722355 50:0.790308039649 51:0.530165548121
2.0 1:0.347477481215 2:0.580854939261 3:0.596998840141 4:0.0243217331149 5:0.110668289799 6:0.0454577611344 7:0.0141768143403 8:0.141774099704 9:0.0484043747078 10:0.143687985334 11:0.0800417291939 12:0.115639668183 13:0.029641608606 14:0.876322205268 15:0.0112500248731 16:0.698415121853 17:0.160866737078 18:0.0304020564697 19:0.541578271014 20:0.453059006701 21:0.029641608606 22:0.364760485785 23:0.668906505461 24:0.143493921967 25:0.0118704592919 26:0.0018998836663 27:0.168388997943 28:0.0111981694775 29:0.129419279842 30:0.0857083454717 31:0.0194500180726 32:0.0403874301153 33:0.976266204948 34:0.0944241505428 35:0.535198002902 36:0.345633414319 37:0.12790557209 38:0.817516992171 39:0.704657545666 40:0.0403874301153 41:0.468678910438 42:0.782402707957 43:0.154012619097 44:0.00467038641563 45:0.505309249367 46:0.103909040136 47:0.744100822461 48:0.182298036196 49:0.0224756385327 50:0.795356982696 51:0.518771604491
3.0 1:0.228087398022 2:0.476830511504 3:0.713099880345 4:0.0272591801596 5:0.200962331745 6:0.0449521587746 7:0.00272101448528 8:0.113899272711 9:0.0120557382183 10:0.0422588740074 11:0.0567410331222 12:0.109144991502 13:0.0412873534405 14:0.875029240155 15:0.0155180579047 16:0.644295887543 17:0.163643076124 18:0.0316275205763 19:0.571115102058 20:0.490761475755 21:0.0412873534405 22:0.41892131728 23:0.619103319972 24:0.21692826888 25:0.0150376541915 26:0.00616872020595 27:0.13884203218 28:0.0365320105602 29:0.0580800041556 30:0.0771431285393 31:0.0310558016656 32:0.0357867115913 33:0.953862999284 34:0.0484828309093 35:0.56278115794 36:0.317925069421 37:0.103646923695 38:0.753239840546 39:0.649136443669 40:0.0357867115913 41:0.445407455343 42:0.727811497547 43:0.247641041287 44:0.0125962107413 45:0.535983819074 46:0.170543596891 47:0.444764602047 48:0.149933174965 49:0.0695847706811 50:0.860463451219 51:0.607545043415
3.0 1:0.318181707255 2:0.62258246864 3:0.563394941059 4:0.0287965100447 5:0.156643734131 6:0.0477014946454 7:0.0289428462198 8:0.0112772957627 9:0.0307727343895 10:0.355196302149 11:0.0273788744632 12:0.0819781841025 13:0.0388663791107 14:0.884491789467 15:0.0157238085763 16:0.643010598571 17:0.172556300991 18:0.0344796365696 19:0.596951557638 20:0.511645644388 21:0.0388663791107 22:0.410994432538 23:0.651560980341 24:0.199741588898 25:0.0156514939265 26:0.0322723348863 27:0.171044759634 28:0.0773550668913 29:0.466195321743 30:0.0679461058524 31:0.0198245251059 32:0.0424171588759 33:0.983466813883 34:0.129337709018 35:0.539107206325 36:0.319557157232 37:0.118704947436 38:0.835304207175 39:0.719474414128 40:0.0424171588759 41:0.479910390062 42:0.801085819048 43:0.250968395283 44:0.00891575099747 45:0.521133445788 46:0.093619179865 47:0.700075943044 48:0.149932016232 49:0.0177644403419 50:0.881897722177 51:0.627163531494
2.0 1:0.24719915367 2:0.224280880546 3:0.521297777923 4:0.0306589582058 5:0.504014469062 6:0.0077785526168 7:0.000274610416252 8:0.023350117384 9:0.0011725534893 10:0.00305877450222 11:0.00262165808718 12:0.0242152627306 13:0.230089972507 14:0.986942383202 15:0.537848970252 16:0.323213565173 17:0.387931782929 18:0.222996661051 19:0.926267769015 20:0.847628578064 21:0.230089972507 22:0.734559875198 23:0.740540136686 24:0.521300320259 25:0.00274263537881 26:0.00103256576655 27:0.0307916363905 28:0.00629139561752 29:0.0070240314779 30:0.00377583152331 31:0.069667953172 32:0.255824757729 33:0.986907150104 34:0.912719477797 35:0.478003127138 36:0.593684573091 37:0.495009562177 38:0.802119475752 39:0.713613169202 40:0.255824757729 41:0.700167153196 42:0.78805337428 43:0.253035769423 44:0.0118240642439 45:0.339923000031 46:0.327757822948 47:0.698931530635 48:0.0279114955126 49:0.024993120763 50:0.495431982309 51:0.595879266926
2.0 1:0.218864653012 2:0.246572979693 3:0.584894929848 4:0.0246931902307 5:0.314598866126 6:0.0154940672457 7:0.00234416478093 8:0.0345508789872 9:0.00996837918342 10:0.0104367047979 11:0.00907591333611 12:0.0222231122878 13:0.233357674775 14:0.95788097043 15:0.231596060094 16:0.369860207298 17:0.307590005179 18:0.125452727991 19:0.873521669563 20:0.808915519975 21:0.233357674775 22:0.707266037587 23:0.681972374488 24:0.365880505527 25:0.00388910223994 26:0.00598906816675 27:0.0385238432722 28:0.0354622713129 29:0.0184445991883 30:0.0134279150512 31:0.0315965491247 32:0.360827137022 33:0.974857196846 34:0.80678306169 35:0.373579898656 36:0.574591124073 37:0.451000916611 38:0.879798675041 39:0.807809014735 40:0.360827137022 41:0.777861456423 42:0.694303117692 43:0.10663246927 44:0.00526746080105 45:0.260639427732 46:0.213292273638 47:0.755664722502 48:0.110759870857 49:0.0058252448342 50:0.941384322761 51:0.719432124771
9.0 1:0.201797598159 2:0.238984882427 3:0.619678052579 4:0.0360587081378 5:0.358773747 6:0.0135579004756 7:0.0112708609543 8:0.0428160630298 9:0.0468059748575 10:0.0115336360658 11:0.0171107544865 12:0.0297179984996 13:0.267731286836 14:0.978312480901 15:0.446238185255 16:0.3383534903 17:0.37191245539 18:0.198356708425 19:0.897384459217 20:0.8360385598 21:0.267731286836 22:0.757282965177 23:0.696917449407 24:0.479422845139 25:0.00410493482504 26:0.0101578757313 27:0.0217268222229 28:0.0594263991098 29:0.0129559017326 30:0.00489697124315 31:0.0557564401036 32:0.215647517303 33:0.987532295269 34:0.793910179991 35:0.52469118459 36:0.487643272032 37:0.369327761998 38:0.817973787605 39:0.717176017966 40:0.215647517303 41:0.652713307542 42:0.809810104929 43:0.131107286214 44:0.00727165030377 45:0.196532658607 46:0.169862115258 47:0.396597683652 48:0.0511772755546 49:0.00359539140155 50:0.708920160205 51:0.755178214436
9.0 1:0.175792824738 2:0.45828841437 3:0.975647044195 4:0.0296247001815 5:0.241050453897 6:0.10503691115 7:0.0521414865152 8:0.199442336247 9:0.0641695772798 10:0.0323843664172 11:0.193279391115 12:0.0578908796971 13:0.0608879812317 14:0.869630112676 15:0.0219946274003 16:0.56717449862 17:0.17525623324 18:0.0358613424558 19:0.636870879924 20:0.574016435512 21:0.0608879812317 22:0.489187520414 23:0.566676016732 24:0.226267984435 25:0.044656524472 26:0.0764747521866 27:0.274903176391 28:0.119960188023 29:0.0511717638558 30:0.339821318996 31:0.0225619903826 32:0.102785802724 33:0.896752167549 34:0.0672057546707 35:0.410261536063 36:0.316035081277 37:0.105690202447 38:0.755960882159 39:0.722253658463 40:0.102785802724 41:0.634000203466 42:0.500901578971 43:0.151082070076 44:0.00986553498536 45:0.41972526786 46:0.128465231627 47:0.911562880671 48:0.315059388051 49:0.0198479502137 50:0.90111556126 51:0.582355759991
9.0 1:0.135183847485 2:0.33878534399 3:0.9687755439 4:0.0151682883602 5:0.286682063233 6:0.112432670298 7:0.00683934510897 8:0.100380132288 9:0.0218847454501 10:0.0210101937888 11:0.0790123280012 12:0.106041620938 13:0.0332233427157 14:0.897010568429 15:0.0149517460949 16:0.664715623973 17:0.120380600517 18:0.0186842900542 19:0.573719658178 20:0.483704986567 21:0.0332233427157 22:0.381975919571 23:0.684164921175 24:0.274277213403 25:0.0295671878788 26:0.0210540986706 27:0.238436205126 28:0.102838720685 29:0.0585235298082 30:0.228120440298 31:0.0156207307051 32:0.121988096768 33:0.879230225755 34:0.0688347151681 35:0.325695352702 36:0.379230696971 37:0.145034457785 38:0.784230462589 39:0.761132374079 40:0.121988096768 41:0.665327086165 42:0.469267829328 43:0.156063635829 44:0.0135334598105 45:0.42331131103 46:0.226040796667 47:0.900796637439 48:0.130225644975 49:0.0145423256003 50:0.876375740331 51:0.607667388792
3.0 1:0.213222352106 2:0.373350747987 3:0.977542771063 4:0.0412314288547 5:0.233626099962 6:0.0478860011813 7:0.00919947187835 8:0.276887327951 9:0.0145406035772 10:0.0235292731462 11:0.267084200526 12:0.0199959806308 13:0.139121146809 14:0.944585439862 15:0.109297383345 16:0.370669705661 17:0.278008230297 18:0.0921154794371 19:0.809022510617 20:0.76077928185 21:0.139121146809 22:0.650039597138 23:0.600213391216 24:0.165676504012 25:0.0319943360591 26:0.00472923656886 27:0.348519965104 28:0.00866875344259 29:0.00343653129071 30:0.422428627637 31:0.0149592858866 32:0.215400905259 33:0.932475568833 34:0.208228027478 35:0.303878578262 36:0.370236986494 37:0.163505584538 38:0.872489489231 39:0.844068402452 40:0.215400905259 41:0.759518406633 42:0.549305099959 43:0.116094310563 44:0.00597336413385 45:0.330234592197 46:0.138083448195 47:0.88485539391 48:0.0159462101241 49:0.00546055936264 50:0.862906892233 51:0.611459471534
3.0 1:0.270856262919 2:0.250605620896 3:0.319460553593 4:0.0307330381497 5:0.311458801433 6:0.00943936275422 7:0.00670293432261 8:0.0173978815193 9:0.0288049750377 10:0.0129388633127 11:0.0117016905973 12:0.0260439760276 13:0.188991787488 14:0.986870210565 15:0.440298477763 16:0.427625970004 17:0.381907546422 18:0.204666576127 19:0.910044878302 20:0.813266973853 21:0.188991787488 22:0.666868455473 23:0.80680055611 24:0.386483005613 25:0.00273292109673 26:0.00707671655556 27:0.00969517199142 28:0.0423206810239 29:0.0103446920347 30:0.00830578526934 31:0.0793286820281 32:0.221878108022 33:0.989727343061 34:0.91983633918 35:0.537140874334 36:0.581522551335 37:0.484437415836 38:0.787218216754 39:0.679927399125 40:0.221878108022 41:0.647202338732 42:0.846295878899 43:0.229392239605 44:0.00964677657317 45:0.29176428326 46:0.234688952312 47:0.515064925357 48:0.0950391279879 49:0.0099909235142 50:0.508232947253 51:0.605401715631
3.0 1:0.124525403337 2:0.184300077464 3:0.620546275101 4:0.0825139859326 5:0.450388508226 6:0.00796322669554 7:0.000782596111926 8:0.022947239548 9:0.00343554436887 10:0.0115851959106 11:0.00121682360883 12:0.0114623566487 13:0.343576720499 14:0.977948751285 15:0.565808377276 16:0.242639189006 17:0.483987704591 18:0.30538477444 19:0.951781301987 20:0.896862285201 21:0.343576720499 22:0.81396354677 23:0.675491468284 24:0.492669857777 25:0.0102593713316 26:0.00113392846128 27:0.00966992285206 28:0.00697519615817 29:0.00765242898004 30:0.000477780971811 31:0.0296241709004 32:0.161273451824 33:0.967952811683 34:0.297057209309 35:0.402114681393 36:0.337562642596 37:0.160584028336 38:0.868829619433 39:0.791814845035 40:0.161273451824 41:0.694209123767 42:0.70533109884 43:0.122242949774 44:0.0114383695632 45:0.205856995596 46:0.258931252338 47:0.27046597089 48:0.0274352063031 49:0.00426118755034 50:0.803356889913 51:0.750268925223
3.0 1:0.219817702169 2:0.451905922217 3:0.930830430289 4:0.0435677149777 5:0.269963062154 6:0.0402269484843 7:0.0519618224096 8:0.212500503597 9:0.0713299723053 10:0.0775064064436 11:0.176718350204 12:0.0174858394057 13:0.125391211468 14:0.96671014087 15:0.15080967068 16:0.3997072657 17:0.286533741377 18:0.102331146927 19:0.847205065121 20:0.775542569755 21:0.125391211468 22:0.611772460377 23:0.685722449857 24:0.239426839767 25:0.0280394732741 26:0.0596329403417 27:0.214666317076 28:0.121066531978 29:0.0824137614748 30:0.232264991626 31:0.0143730012422 32:0.0986362477983 33:0.947651386858 34:0.119677311968 35:0.409336319052 36:0.36134856824 37:0.141836786656 38:0.844361581921 39:0.783329838858 40:0.0986362477983 41:0.619008412765 42:0.624298257618 43:0.15865134094 44:0.00814090935532 45:0.427856808172 46:0.135792337687 47:0.871771783506 48:0.0532645360031 49:0.0106982926333 50:0.844461162571 51:0.55872278614
3.0 1:0.212861880718 2:0.210445249326 3:0.6124106919 4:0.0381265399889 5:0.429212201315 6:0.00755701911659 7:0.000671687812861 8:0.0358174814376 9:0.00286337227182 10:0.0163382694354 11:0.00672376691791 12:0.00210298510587 13:0.263048738287 14:0.976463274621 15:0.413035518854 16:0.222657229789 17:0.544792640064 18:0.340914179584 19:0.991753562405 20:0.935377641166 21:0.263048738287 22:0.776121807061 23:0.689840148832 24:0.451751093357 25:0.00347259861282 26:0.00184186686077 27:0.0274408392764 28:0.0111405452604 29:0.0142681050362 30:0.00550844009733 31:0.0400768398099 32:0.353502071451 33:0.972188357748 34:0.730047370765 35:0.360949408077 36:0.737429849544 37:0.62439741312 38:0.897919297944 39:0.831317779131 40:0.353502071451 41:0.7961267934 42:0.700293264722 43:0.250600169823 44:0.0137281940017 45:0.287465404679 46:0.298334315418 47:0.70536851065 48:0.0280228666212 49:0.0321623501602 50:0.423597816506 51:0.54430639755
9.0 1:0.164077199593 2:0.199981318435 3:0.449664782491 4:0.0790927489605 5:0.380214949045 6:0.00553653641985 7:0.00303447491365 8:0.0162129912821 9:0.0134345158245 10:0.00477344940854 11:0.00264705966006 12:0.0226960068499 13:0.355727913548 14:0.984143927594 15:0.735536762511 16:0.351827836711 17:0.527911470892 18:0.373094847447 19:0.928844532616 20:0.850425081074 21:0.355727913548 22:0.778369373441 23:0.755010805006 24:0.400284858294 25:0.00782275096969 26:0.00126536653451 27:0.00876145135536 28:0.007659099233 29:0.00242036928883 30:0.00162990268816 31:0.0258584521027 32:0.176713711269 33:0.973334951233 34:0.377324788901 35:0.370718272404 36:0.401653579506 37:0.21803064423 38:0.890511571883 39:0.822954279637 40:0.176713711269 41:0.728482028559 42:0.700186675146 43:0.11712124331 44:0.00809524162459 45:0.231950613813 46:0.258298345486 47:0.55447494814 48:0.057997571162 49:0.00515978395131 50:0.855061314117 51:0.706512482872
9.0 1:0.156433746818 2:0.283011049501 3:0.945193109339 4:0.0160354777621 5:0.28583715349 6:0.066274077527 7:0.0034542568628 8:0.085960237852 9:0.012242383281 10:0.0084372104742 11:0.0554954733711 12:0.0425510573949 13:0.0730240517056 14:0.928302576358 15:0.0457051039698 16:0.5396866076 17:0.16287630348 18:0.0342882801536 19:0.71527503345 20:0.638669331368 21:0.0730240517056 22:0.522221824511 23:0.669516138475 24:0.299968483763 25:0.0147800047996 26:0.00440160833255 27:0.175451667301 28:0.0221763005745 29:0.0237580866166 30:0.114185793699 31:0.00785835494727 32:0.316170849036 33:0.953651261348 34:0.42665111634 35:0.254816789893 36:0.484569817406 37:0.290205699963 38:0.954785052626 39:0.920482591199 40:0.316170849036 41:0.817242071174 42:0.593355684979 43:0.244342266806 44:0.0184926110236 45:0.299998125761 46:0.199760343918 47:0.840156031526 48:0.177120109002 49:0.0115655835818 50:0.435242086381 51:0.563547466862
9.0 1:0.157816111028 2:0.342789801798 3:0.97287072162 4:0.0354882117102 5:0.235544006122 6:0.0676789241137 7:0.00971250303014 8:0.184972833531 9:0.0208594857008 10:0.0120026357534 11:0.174102674727 12:0.0288133178931 13:0.103377374994 14:0.911313444739 15:0.0533785692966 16:0.436384832655 17:0.219561763063 18:0.0566001446185 19:0.740366120125 20:0.689508310944 21:0.103377374994 22:0.587314449003 23:0.569512494571 24:0.162225971969 25:0.0311673207919 26:0.0275261267347 27:0.217448573225 28:0.0886510642434 29:0.0355109169325 30:0.208565466604 31:0.0134968382738 32:0.118937155087 33:0.945032566784 34:0.138223438857 35:0.384979201582 36:0.33617052165 37:0.129563959081 38:0.842876836158 39:0.792380318444 40:0.118937155087 41:0.653577897911 42:0.599517816247 43:0.0804550116156 44:0.00560457849196 45:0.326691344141 46:0.159300379683 47:0.962279922324 48:0.152601783123 49:0.00451238551822 50:0.802548904387 51:0.570306162942
9.0 1:0.279382042077 2:0.221549023808 3:0.396445410201 4:0.0213223972842 5:0.388864387326 6:0.00931366374984 7:0.000294425298467 8:0.0116544096242 9:0.00130941365434 10:0.00418334609927 11:0.00231477962566 12:0.0201163154078 13:0.322809747112 14:0.969733713681 15:0.418619042881 16:0.286402110055 17:0.365677525448 18:0.189696484743 19:0.897019186103 20:0.842707529885 21:0.322809747112 22:0.778851101337 23:0.665206509743 24:0.430097317401 25:0.00167466960092 26:0.00087638719349 27:0.0214928634489 28:0.00542108537776 29:0.00948923281968 30:0.00171706083219 31:0.140320516387 32:0.334340304324 33:0.982661739175 34:0.985937225864 35:0.517818083736 36:0.660845406399 37:0.587653758671 38:0.704262238665 39:0.621027981903 40:0.334340304324 41:0.689972079906 42:0.784413450431 43:0.259130190261 44:0.0106310833691 45:0.303564957986 46:0.294078283281 47:0.645081965821 48:0.099735315897 49:0.0296798738797 50:0.451568806346 51:0.560768864075
9.0 1:0.214164870939 2:0.355588251873 3:0.982430892602 4:0.0491308637448 5:0.349384299677 6:0.0470366428305 7:0.0535854501888 8:0.381437283729 9:0.0670189093089 10:0.0178083451469 11:0.379754397194 12:0.0169608701448 13:0.182225341348 14:0.934700156476 15:0.123955228335 16:0.296757332768 17:0.319974670808 18:0.118434694729 19:0.804251990805 20:0.773302041249 21:0.182225341348 22:0.696632378975 23:0.540750119934 24:0.285085299081 25:0.0334458797977 26:0.0900008702521 27:0.338662850357 28:0.171639575082 29:0.00894516450275 30:0.385125395943 31:0.0143622388699 32:0.181651026479 33:0.934625923702 34:0.180809666695 35:0.339118585399 36:0.361169632094 37:0.152940793717 38:0.850445610714 39:0.813497977836 40:0.181651026479 41:0.72704533059 42:0.569146880899 43:0.238219082662 44:0.0129310924602 45:0.494895511199 46:0.257123225201 47:0.922308736508 48:0.0465355884008 49:0.0708805733449 50:0.898653409003 51:0.712931996236
3.0 1:0.188934619261 2:0.479099838469 3:0.994734771504 4:0.0149500293148 5:0.160079579841 6:0.205058721038 7:0.0531723190682 8:0.156403869496 9:0.0234850111069 10:0.0355800137032 11:0.1494010672 12:0.0928571633821 13:0.0513062634707 14:0.801145446291 15:0.0124089145359 16:0.606558245401 17:0.11608964884 18:0.0172465475705 19:0.561546534604 20:0.504138985024 21:0.0513062634707 22:0.459228370343 23:0.509711397555 24:0.149134612073 25:0.0637592819057 26:0.260409098502 27:0.334519752663 28:0.111647433303 29:0.192560687063 30:0.409415054232 31:0.00950864418456 32:0.195846836668 33:0.880398725719 34:0.111530934954 35:0.273748196557 36:0.375238621856 37:0.148965700642 38:0.834895397058 39:0.83559046943 40:0.195846836668 41:0.758276414585 42:0.441670054296 43:0.110171918191 44:0.006467324277 45:0.364664448818 46:0.0955724189524 47:0.909488463283 48:0.0304410414383 49:0.00254818839496 50:0.809375724867 51:0.562055212657
